word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
χουντα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καγκουρω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καρινα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βασικος τονος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κλοτσιες,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαλασσω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κομπους,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
γνωση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αρθρωση δακτυλου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εργωδης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λακκα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μειρακιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φορτωμενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιερεας του βουδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αρνακι,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ελασματοποιημενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λογχη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λογχοφορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καθιζηση εδαφους,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ληξιπροθεσμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σε στρωσεις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καθολικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βδελλες,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
λαγνο βλεμμα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
κατακαθια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αριστερα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομιμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οσπριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λημμα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λεσβιασμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λιμπρετο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λειχηνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επισχεση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ψευτικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σαν ζωντανο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ισοβια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αστραφτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τοπος λησμονημενων ανθρωπων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φερω εις δικη,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
στολη υπηρετη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παρασκηνιακα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τοποθεσια συμβαντος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατμομηχανη σιδηροδρομου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεφρικη χωρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αργαλειος,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
επικρατει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αμολαω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κρεμαμαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μονοπλευρη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αρχοντες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λοττο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κανω ερωτα,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
χαμηλωνοντας,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συνοχεας,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οσφυϊκη περιοχη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξιφιζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
θανατω ανευ δικης,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
σκηπτρο,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μαγνητιτης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μεγεθυντικος φακος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θηλαστικο ζωο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μανταμο,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
κατω γναθος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελιγμοι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ψωρα ζωων,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
φατνη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαγγανο,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
mangosteen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανδρικη ηλικια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αρχοντικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παραμορφωνω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαρμαρινο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φοραδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγοραιος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
χαλακι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υλικοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αποφθεγμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μεγιστος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
δημαρχος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαιανδρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μετρουν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
μενταγιον,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανακατευομαι,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μεσος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τηκομαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καρικωμα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καταμηνιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οροπεδιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πλεγματα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
γοητευω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανω κατω,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αγγελιαφορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αερολιθος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μεθανολη,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νιαουριζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαρμαρυγιας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μεσαια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υφος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενσυνειδητοτητα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αναμειγνυεται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ημιτονιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μινι βαν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αοιδος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αναμικτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κακη συμπεριφορα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αθλιως,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
παραπληροφορησε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κακη ερμηνεια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αποπλανητικος,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αναντιστοιχια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λανθασμενο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εσφαλμενη παρουσιαση,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παρανοω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κακη χρηση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μετριοπαθης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φορμαρισμενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μηνιαιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μουγκανιζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αθυμια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαυριτανος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αμερικανικη ελαφος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διαφωνημενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηθη,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
υποθηκη,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
μικρο μοριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
όρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υποκινητης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σιγασμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πολλαπλασιαζεται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ακρωτηριασμενος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αρνισιο κρεας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ναδιρ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αλογακι,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καρφι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ονομαστηκε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νανομετρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υπνακο,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
γενεθλιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φυσικοποιημενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κυριος ναος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μαλλον,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αναγκες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανομος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
αμελειας,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεγρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
νεογνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
γωνιστικοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ευνουχισμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κογχες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
χαρακια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διακεκριμενοι,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νουβο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αποχρωσεις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αριθμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καλογρια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εξαλειφθει,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
φραζω,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
καταλαμβανοντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσφερεται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντισταθμιζεται,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
δρακοντας,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ενταξει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άνοιξε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επικαιρος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
απεναντι απο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απο το στομα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μεταλλευμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οργανωσε,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οργες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διακοσμημενο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ορθογωνια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ταλαντωνονται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οθων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
περιγραμματα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υπερφορτισμενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υπερεκτιμημενο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καταφυτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξεταζω λεπτομερως,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επικαλυπτεται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υπερκειμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
υπερπληρωμη,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παραλεω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπεραστηκε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανατροπη,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
παραγεμισμα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αναποφλοιωτο ρυζι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βαμμενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ουρανισκος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεθυμαινω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ψηλαφητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
καμαρι,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πανδημια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
οξυς,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
πιανη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πανθηρας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παραλυτος,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
αγροτεμαχια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεφλουδιζω,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
λογος τιμης,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
μετεχω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ανταλλακτικα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ζυμωδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελαφρο κτυπημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πατε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επιγονατιδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιολυπητο,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
πληρωτης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
μπιζελι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιδιομορφος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιδιαιτεροτητες,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συνομηλικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αδιακριτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ποινικος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
κρεμαστο κοσμημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κρεμασει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απομαχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κατα τυχη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
αιωνοβιος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
δαιμονιο των περσων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
χαθηκε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
χαθει,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
διαχυνομαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καθετος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αμηχανων,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωπικοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατομα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διαπερνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κατοικιδιο ζωο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σωματικη διαπλαση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πιανο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πικολο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πιτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
παρδαλος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πινγκ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κολοφων,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σωληνωσεις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πικαρω,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piscina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κοιλο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξονας περιστροφης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
πλακατ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
καρο υφασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φυτευτης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πλεξιδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επιμεταλλωμενο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πλαγια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θεατρικος συγγραφεας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πτυχωμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ολομελεια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αφθονο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βαση στηλης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βραδυ βαδισμα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
βαριδι,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κομματι ξυλο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιχμηρα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
δηλητηριασμενος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
πολος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πολιομυελιτιδα,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
πολυμορφισμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λαμπροτητα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
φτωχα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διαδοθηκε,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ακανθοχοιρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πορνο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αραιοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απεικονιζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ποζερος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσθετοντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αποσπασμα χωροφυλακης,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
σε κατοχη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οπισθιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αναβληθηκε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ποσιμος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
γλαστρας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
χυνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
περιφερειες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επισπευδει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κατηγορημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προδιαθετω,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
προαγορα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προμελετημενος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
πρεμιερα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συνταγογραφειται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
διατηρημενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προεδρευω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κυρος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προκαταληψεις,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αποτρεψει,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
